"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Category__c"
"a2379000000cDj2AAE","false","CLA-BD-0008259","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","H.V.A.C. System","","74.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkflAAA",""
"a2379000000cDj3AAE","false","CLA-BD-0008260","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","TABC - Air Balance (Required)","","75.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfmAAA",""
"a2379000000cDj4AAE","false","CLA-BD-0008261","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Plumbing","","76.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfnAAA",""
"a2379000000cDj5AAE","false","CLA-BD-0008262","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Fire Sprinkler (if required)","","77.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfoAAA",""
"a2379000000cDj6AAE","false","CLA-BD-0008263","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Metal Fab","","78.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfpAAA",""
"a2379000000cDj7AAE","false","CLA-BD-0008264","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Cedar brackets","","79.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfqAAA",""
"a2379000000cDj8AAE","false","CLA-BD-0008265","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Termite Treat","","80.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfrAAA",""
"a2379000000cDj9AAE","false","CLA-BD-0008266","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Electrical Labor","","81.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfsAAA",""
"a2379000000cDjAAAU","false","CLA-BD-0008267","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Electrical Material","","82.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkftAAA",""
"a2379000000cDjBAAU","false","CLA-BD-0008268","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Power Management System","","83.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfuAAA",""
"a2379000000cDjCAAU","false","CLA-BD-0008269","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","F.R.P. and marlite","","86.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfvAAA",""
"a2379000000cDjDAAU","false","CLA-BD-0008270","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Gas to Property Line","","1.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfwAAA",""
"a2379000000cDjEAAU","false","CLA-BD-0008271","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Water to Property line","","2.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfxAAA",""
"a2379000000cDjFAAU","false","CLA-BD-0008272","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Sewer to Property Line","","3.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfyAAA",""
"a2379000000cDjGAAU","false","CLA-BD-0008273","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","New electric service","","4.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkfzAAA",""
"a2379000000cDjHAAU","false","CLA-BD-0008274","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Power pole - new or relocate","","5.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg0AAA",""
"a2379000000cDjIAAU","false","CLA-BD-0008275","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Street light - new or relocate","","6.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg1AAA",""
"a2379000000cDjJAAU","false","CLA-BD-0008276","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Telephone Pole","","7.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg2AAA",""
"a2379000000cDjKAAU","false","CLA-BD-0008277","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Off site fire hydrant","","8.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg3AAA",""
"a2379000000cDjLAAU","false","CLA-BD-0008278","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Traffic signals - new or relocate","","9.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg4AAA",""
"a2379000000cDjMAAU","false","CLA-BD-0008279","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Offsite Demolition","","10.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg5AAA",""
"a2379000000cDjNAAU","false","CLA-BD-0008280","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","New Curb & Gutter","","11.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg6AAA",""
"a2379000000cDjOAAU","false","CLA-BD-0008281","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","New sidewalk","","12.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg7AAA",""
"a2379000000cDjPAAU","false","CLA-BD-0008282","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","New approaches","","13.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg8AAA",""
"a2379000000cDjQAAU","false","CLA-BD-0008283","2024-08-26T16:48:38.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:52.000Z","","","","a2579000000V1IQAA0","0.0","Street paving and markings","","14.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkg9AAA",""
"a2379000000cDjRAAU","false","CLA-BD-0008284","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Temp sidewalk","","15.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgAAAQ",""
"a2379000000cDjSAAU","false","CLA-BD-0008285","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Storm Drain","","16.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgBAAQ",""
"a2379000000cDjTAAU","false","CLA-BD-0008286","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Relocate Transformer","","17.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgCAAQ",""
"a2379000000cDjUAAU","false","CLA-BD-0008287","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Survey","","18.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgDAAQ",""
"a2379000000cDjVAAU","false","CLA-BD-0008288","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Soils","","20.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgEAAQ",""
"a2379000000cDjWAAU","false","CLA-BD-0008289","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Landscaping w/ Irrigation (Required)","","36.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgFAAQ",""
"a2379000000cDjXAAU","false","CLA-BD-0008290","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Bollard w/ Covers","","37.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgGAAQ",""
"a2379000000cDjYAAU","false","CLA-BD-0008291","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Fire Sprinkler Service","","38.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgHAAQ",""
"a2379000000cDjZAAU","false","CLA-BD-0008292","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Erosion & Dust Control","","39.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgIAAQ",""
"a2379000000cDjaAAE","false","CLA-BD-0008293","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Fire Hydrant","","40.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgJAAQ",""
"a2379000000cDjbAAE","false","CLA-BD-0008294","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Dumpster Approach","","41.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgKAAQ",""
"a2379000000cDjcAAE","false","CLA-BD-0008295","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Wheel stops","","42.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgLAAQ",""
"a2379000000cDjdAAE","false","CLA-BD-0008296","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Preasure Washing","","43.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgMAAQ",""
"a2379000000cDjeAAE","false","CLA-BD-0008297","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Service Yard Conc/CMU","","44.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgNAAQ",""
"a2379000000cDjfAAE","false","CLA-BD-0008298","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Barricades/Signs","","45.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgOAAQ",""
"a2379000000cDjgAAE","false","CLA-BD-0008299","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Signage","","46.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgPAAQ",""
"a2379000000cDjhAAE","false","CLA-BD-0008300","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Misc.","","47.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgQAAQ",""
"a2379000000cDjiAAE","false","CLA-BD-0008301","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Building Demolition","","48.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgRAAQ",""
"a2379000000cDjjAAE","false","CLA-BD-0008302","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Building Concrete Material","","49.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgSAAQ",""
"a2379000000cDjkAAE","false","CLA-BD-0008303","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Building Concrete Labor","","50.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgTAAQ",""
"a2379000000cDjlAAE","false","CLA-BD-0008304","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Concrete Foundation( Include building slab)","","51.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgUAAQ",""
"a2379000000cDjmAAE","false","CLA-BD-0008305","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Masonry/Building","","52.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgVAAQ",""
"a2379000000cDjnAAE","false","CLA-BD-0008306","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Structural Steel","","53.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgWAAQ",""
"a2379000000cDjoAAE","false","CLA-BD-0008307","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Finish Lumber & Doors","","54.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgXAAQ",""
"a2379000000cDjpAAE","false","CLA-BD-0008308","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Metal Doors & Frames","","55.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgYAAQ",""
"a2379000000cDjqAAE","false","CLA-BD-0008309","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Wood Doors","","56.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgZAAQ",""
"a2379000000cDjrAAE","false","CLA-BD-0008310","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Finish Hardware","","57.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgaAAA",""
"a2379000000cDjsAAE","false","CLA-BD-0008311","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Framing Labor","","58.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgbAAA",""
"a2379000000cDjtAAE","false","CLA-BD-0008312","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Misc.","","92.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgcAAA",""
"a2379000000cDjuAAE","false","CLA-BD-0008313","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Grade fill / cut","","21.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgdAAA",""
"a2379000000cDjvAAE","false","CLA-BD-0008314","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Site Demolition","","22.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgeAAA",""
"a2379000000cDjwAAE","false","CLA-BD-0008315","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Retaining wall","","23.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgfAAA",""
"a2379000000cDjxAAE","false","CLA-BD-0008316","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Trash Enclosure","","24.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkggAAA",""
"a2379000000cDjyAAE","false","CLA-BD-0008317","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Concrete slabs/curbs (do not include in building slab)","","25.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkghAAA",""
"a2379000000cDjzAAE","false","CLA-BD-0008318","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Storm Drain","","26.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgiAAA",""
"a2379000000cDk0AAE","false","CLA-BD-0008319","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Concrete Sidewalks","","27.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgjAAA",""
"a2379000000cDk1AAE","false","CLA-BD-0008320","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Concrete light bases","","28.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgkAAA",""
"a2379000000cDk2AAE","false","CLA-BD-0008321","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Electrical site work/labor","","29.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkglAAA",""
"a2379000000cDk3AAE","false","CLA-BD-0008322","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Site Lighting Material","","30.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgmAAA",""
"a2379000000cDk4AAE","false","CLA-BD-0008323","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Monument sign base construction Lang to verify if applicable","","31.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgnAAA",""
"a2379000000cDk5AAE","false","CLA-BD-0008324","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Plumbing sit work","","32.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgoAAA",""
"a2379000000cDk6AAE","false","CLA-BD-0008325","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Telephone Underground","","33.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgpAAA",""
"a2379000000cDk7AAE","false","CLA-BD-0008326","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Concrete paving","","34.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgqAAA",""
"a2379000000cDk8AAE","false","CLA-BD-0008327","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IQAA0","0.0","Asphalt paving & striping","","35.0","","","0.0","0.0","0.0","0.0","","","a238c000005kkgrAAA",""
"a2379000000cDk9AAE","false","CLA-BD-0008328","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IRAA0","0.0","Landscaping","","3.0","","","0.0","0.0","","0.0","","","a238c000005kkgsAAA",""
"a2379000000cDkAAAU","false","CLA-BD-0008329","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IRAA0","0.0","Bituminous Damproofing","","11.0","","","0.0","0.0","","0.0","","","a238c000005kkgtAAA",""
"a2379000000cDkBAAU","false","CLA-BD-0008330","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IRAA0","0.0","Linear Metal Ceilings","","19.0","","","0.0","0.0","","0.0","","","a238c000005kkguAAA",""
"a2379000000cDkCAAU","false","CLA-BD-0008331","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IRAA0","0.0","Hydraulic Elevators","","24.0","","","0.0","0.0","","0.0","","","a238c000005kkgvAAA",""
"a2379000000cDkDAAU","false","CLA-BD-0008332","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IRAA0","0.0","Glass/Glazing","","15.0","","","0.0","0.0","","0.0","","","a238c000005kkgwAAA",""
"a2379000000cDkEAAU","false","CLA-BD-0008333","2024-08-26T16:48:40.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:53.000Z","","","","a2579000000V1IRAA0","0.0","General Conditions","","29.0","","","0.0","0.0","","0.0","","","a238c000005kkgxAAA",""
